Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1744221871,87050.516667,28.923214,0,11380.200034,92.308661,0,0.023586,-0.005061,47.004169
1744222518,87061.300000,28.071677,0,11456.037877,91.250013,0,0.025316,-0.004794,47.113917
1744223164,87072.066667,28.006964,0,11462.683181,94.073161,0,0.024616,-0.006660,47.109365
1744223811,87082.850000,29.212421,0,11447.404867,91.547185,0,0.021614,-0.001389,47.040239
1744224458,87093.633333,29.076904,0,11515.111474,93.909124,0,0.029241,-0.006526,47.113101
1744225105,87104.416667,28.432407,0,11494.114505,92.691421,0,0.027085,-0.003291,47.239208
1744225751,87115.183333,27.921686,0,11324.749389,89.789416,0,0.026166,-0.008310,46.923899
1744226398,87125.966667,27.127129,0,11403.424565,90.671622,0,0.028205,-0.007895,47.135836
1744227044,87136.733333,28.573854,0,11484.122101,94.639311,0,0.026307,-0.009623,47.064816
1744227691,87147.516667,29.281441,0,11536.557265,93.594020,0,0.027542,-0.005076,47.181917
1744228337,87158.283333,29.074781,0,11450.515782,94.921824,0,0.026984,-0.015895,47.171733
1744228984,87169.066667,28.393705,0,11404.938562,90.884970,0,0.026417,-0.006543,47.105658
1744229631,87179.850000,27.567948,0,11422.858153,92.349242,0,0.027606,-0.006443,47.116806
1744230278,87190.633333,28.609384,0,11503.009856,93.727913,0,0.024137,-0.006100,47.105098
1744230924,87201.400000,28.864598,0,11428.069734,92.461772,0,0.026818,-0.007158,47.048473
1744231570,87212.166667,28.304040,0,11408.965929,91.817683,0,0.021624,-0.002554,46.997242
1744232216,87222.933333,29.009366,0,11457.139072,91.499987,0,0.027547,-0.007309,47.147390
1744232863,87233.716667,28.911447,0,11435.174642,90.407961,0,0.026018,-0.006233,47.129116
1744233510,87244.500000,28.472529,0,11447.032313,90.671334,0,0.025807,-0.008164,47.155891
1744234157,87255.283333,28.259347,0,11404.056091,92.627468,0,0.023910,-0.004253,46.984659
1744234803,87266.050000,28.480232,0,11446.826387,90.629548,0,0.021472,-0.005922,46.951300
1744235450,87276.833333,28.504545,0,11532.297576,93.879764,0,0.025895,-0.006195,47.178539
1744236096,87287.600000,28.581290,0,11502.438930,91.382608,0,0.031175,-0.004339,47.098704
1744236742,87298.366667,28.942271,0,11506.687809,92.873853,0,0.027692,-0.001832,47.136207
1744237389,87309.150000,29.206010,0,11467.523023,92.682443,0,0.027817,-0.012347,47.152467
1744238036,87319.933333,27.749411,0,11494.898045,92.436255,0,0.027715,-0.013602,47.108178
1744238683,87330.716667,28.275437,0,11487.931622,91.612371,0,0.026424,-0.010270,47.073014
1744239330,87341.500000,29.207813,0,11518.355963,91.126009,0,0.025295,-0.012144,47.165974
1744239976,87352.266667,28.487987,0,11470.826202,93.101702,0,0.033065,-0.004689,47.002090
1744240623,87363.050000,29.065659,0,11497.707111,91.811691,0,0.020876,-0.007869,47.327557
1744241270,87373.833333,28.820394,0,11462.086796,91.649995,0,0.026070,-0.004469,47.215171
1744241916,87384.600000,29.744544,0,11535.960190,91.898438,0,0.021997,-0.007023,47.404888
1744242563,87395.383333,29.019849,0,11584.108610,91.786659,0,0.025585,-0.006405,47.356012
1744243210,87406.166667,29.272549,0,11575.035059,92.080837,0,0.031765,-0.007045,47.479164
1744243857,87416.950000,28.871216,0,11481.365384,91.600042,0,0.024796,-0.008691,47.124375
1744244503,87427.716667,28.243153,0,11423.280561,91.164934,0,0.022371,-0.011337,47.041974
1744245150,87438.500000,28.322501,0,11435.055674,92.479962,0,0.029201,-0.008646,46.739346
1744245797,87449.283333,29.137636,0,11425.547581,91.582930,0,0.024362,-0.007219,46.911862
1744246443,87460.050000,28.109157,0,11479.151928,91.734711,0,0.017096,-0.007900,47.390707
1744247089,87470.816667,29.263303,0,11462.095690,92.775947,0,0.021869,-0.005810,47.250129
1744247736,87481.600000,28.742943,0,11505.380439,91.410102,0,0.024907,-0.001194,47.556236
1744248382,87492.366667,28.825870,0,11525.087416,92.330456,0,0.031335,-0.005816,47.520885
1744249029,87503.150000,29.292671,0,11530.880840,92.525872,0,0.018476,-0.009111,47.423945
1744249676,87513.933333,29.179063,0,11638.062843,92.876306,0,0.023019,-0.006548,47.627851
1744250322,87524.700000,29.874148,0,11734.135636,93.553762,0,0.026851,-0.003839,47.888516
1744250969,87535.483333,28.746650,0,11617.716049,92.087267,0,0.022416,-0.010112,47.721759
1744251616,87546.266667,28.918102,0,11671.480621,92.081890,0,0.021988,-0.008232,48.028919
1744252262,87557.033333,28.609122,0,11685.647669,91.761094,0,0.028973,-0.004995,48.008131
1744252908,87567.800000,29.350283,0,11630.209410,92.519724,0,0.021516,-0.006617,47.814811
1744253555,87578.583333,28.799322,0,11598.828541,91.766794,0,0.022399,-0.006096,47.666877
1744254202,87589.366667,29.392438,0,11643.686635,90.437966,0,0.024970,-0.003412,48.042230
1744254848,87600.133333,29.620889,0,11629.508166,92.739107,0,0.022605,-0.008396,47.620022
1744255495,87610.916667,28.632907,0,11640.464168,92.608088,0,0.026173,0.000930,47.868601
1744256141,87621.683333,29.460748,0,11672.408882,92.609037,0,0.022027,-0.008671,47.863981
1744256788,87632.466667,28.309451,0,11588.437421,92.420092,0,0.021352,-0.006655,47.312905
1744257435,87643.250000,28.940462,0,11615.442934,93.270387,0,0.027255,-0.013717,47.478377
1744258081,87654.016667,28.507696,0,11523.094097,93.958670,0,0.021935,-0.003450,46.956669
1744258728,87664.800000,28.491935,0,11561.231514,91.045613,0,0.020610,-0.006949,47.551053
1744259374,87675.566667,28.531901,0,11617.769031,92.352713,0,0.026403,-0.004163,47.616990
1744260021,87686.350000,29.659416,0,11583.581844,91.085944,0,0.018769,-0.007807,47.559941
1744260668,87697.133333,29.820448,0,11726.431410,92.301134,0,0.022874,-0.003823,47.902829
1744261314,87707.900000,29.775877,0,11633.023679,93.561623,0,0.027225,-0.002988,47.630632
1744261961,87718.683333,29.299168,0,11613.860609,91.097495,0,0.019220,-0.006712,47.776723
1744262607,87729.450000,28.335848,0,11561.428728,91.785611,0,0.022127,-0.010541,47.704728
1744263254,87740.233333,28.701433,0,11596.332672,94.840907,0,0.024203,-0.002952,47.397430
1744263900,87751.000000,28.441201,0,11512.682233,91.097387,0,0.018542,-0.007783,47.402824
1744264547,87761.783333,28.343779,0,11592.472135,92.033504,0,0.025715,-0.004411,47.360060
1744265193,87772.550000,28.727481,0,11609.699673,93.295642,0,0.021655,-0.006554,47.404076
1744265840,87783.333333,28.076522,0,11551.337203,93.138189,0,0.023860,-0.000725,47.296636
1744266486,87794.100000,28.284813,0,11612.886048,92.547119,0,0.026828,-0.010109,47.387181
1744267133,87804.883333,29.107869,0,11546.065201,93.092746,0,0.022814,-0.006879,47.164023
1744267780,87815.666667,28.418852,0,11548.444201,92.688079,0,0.026096,-0.002978,47.318977
1744268428,87826.466667,29.357000,0,11562.307761,93.549886,0,0.024436,-0.005265,47.218942
1744269074,87837.233333,28.481909,0,11517.126454,92.139436,0,0.021041,-0.003105,47.159380
1744269721,87848.016667,28.356484,0,11497.954155,92.806622,0,0.016209,-0.007217,47.233998
1744270368,87858.800000,29.880994,0,11562.769843,93.326947,0,0.024054,-0.006384,47.307006
1744271014,87869.566667,28.606248,0,11585.978532,92.562738,0,0.023730,-0.004613,47.335130
1744271661,87880.350000,28.668667,0,11488.732675,93.598096,0,0.024369,-0.006205,47.080909
1744272308,87891.133333,29.608557,0,11528.508343,92.547177,0,0.022126,-0.006817,47.185124
1744272954,87901.900000,28.710864,0,11442.280117,90.889362,0,0.032374,-0.002985,47.010609
1744273601,87912.683333,29.517480,0,11468.781621,92.247404,0,0.034334,-0.001221,47.093915
1744274247,87923.450000,28.107441,0,11527.352421,92.744373,0,0.018727,-0.009579,47.377062
1744274894,87934.233333,29.201727,0,11543.224896,91.340931,0,0.022411,-0.006438,47.460757
1744275540,87945.000000,29.549114,0,11547.323410,91.738467,0,0.030929,-0.004914,47.243049
1744276186,87955.766667,28.713929,0,11515.915196,93.062948,0,0.020850,-0.007221,47.141789
