Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739269458,4510.300000,29.767113,0.000000,11839.925530,92.937516,0
1739270063,4520.383333,30.278802,0.000000,11885.311016,94.174096,0
1739270670,4530.500000,29.210604,0.000000,11680.640766,92.443673,0
1739271275,4540.583333,29.368438,0.000000,11687.879285,92.885615,0
1739271881,4550.683333,29.009120,0.000000,11644.900705,92.087798,0
1739272486,4560.766667,29.299340,0.000000,11647.852694,92.985512,0
1739273093,4570.883333,29.494920,0.000000,11713.618282,93.080665,0
1739273698,4580.966667,29.726354,0.000000,11786.396731,93.231768,0
1739274304,4591.066667,28.740461,0.000000,11654.444001,91.160247,0
1739274909,4601.150000,29.812677,0.000000,11642.290196,94.659864,0
1739278536,4661.600000,29.819567,0.000000,11731.753035,93.959726,0
1739279140,4671.666667,28.844961,0.000000,11667.627707,91.388326,0
1739280350,4691.833333,29.900487,0.000000,11723.285171,94.282753,0
1739280955,4701.916667,29.908738,0.000000,11776.012368,93.886503,0
1739281560,4712.000000,29.602630,0.000000,11733.308023,93.263810,0
1739282769,4732.150000,29.969427,0.000000,11785.264700,94.003153,0
1739283374,4742.233333,29.538210,0.000000,11734.445839,93.051827,0
1739285189,4772.483333,29.151635,0.000000,11669.805048,92.342716,0
1739287004,4802.733333,29.237410,0.000000,11634.890008,92.892349,0
1739287609,4812.816667,29.517315,0.000000,11682.442282,93.399925,0
1739288213,4822.883333,29.098297,0.000000,11698.199443,91.950029,0
1739288818,4832.966667,29.336928,0.000000,11613.810936,93.377708,0
1739290027,4853.116667,28.765197,0.000000,11666.250467,91.146370,0
1739290631,4863.183333,28.762046,0.000000,11715.056261,90.756707,0
1739291841,4883.350000,28.499681,0.000000,11672.087314,90.259889,0
1739294865,4933.750000,28.868606,0.000000,11621.728079,91.824470,0
1739297284,4974.066667,28.806649,0.000000,11585.786119,91.911650,0
1739297889,4984.150000,29.430676,0.000000,11638.875148,93.474371,0
1739298493,4994.216667,29.260414,0.000000,11606.190920,93.195314,0
1739299703,5014.383333,29.889973,0.000000,11595.181291,95.290874,0
1739300915,5034.583333,28.877215,0.000000,11630.609399,91.781713,0
1739302125,5054.750000,29.415921,0.000000,11635.540877,93.454280,0
1739303939,5084.983333,29.504108,0.000000,11721.972357,93.043304,0
1739305150,5105.166667,28.498818,0.000000,11614.817004,90.702194,0
1739305755,5115.250000,29.123942,0.000000,11580.411829,92.967142,0
1739307569,5145.483333,29.123508,0.000000,11581.724689,92.955218,0
1739308779,5165.650000,29.548283,0.000000,11704.229578,93.323870,0
1739346942,5801.700000,29.823079,0.000000,11733.382297,93.957744,0
1739348151,5821.850000,29.558097,0.000000,11803.800670,92.567370,0
1739349964,5852.066667,29.734039,0.000000,11830.210648,92.910489,0
1739350569,5862.150000,30.007826,0.000000,11789.321583,94.091209,0
1739352988,5902.466667,29.483502,0.000000,11821.846908,92.192813,0
1739354802,5932.700000,30.172976,0.000000,11796.889061,94.548354,0
1739356011,5952.850000,29.611613,0.000000,11772.409592,92.982246,0
1739356616,5962.933333,29.500755,0.000000,11795.113794,92.455835,0
1739357221,5973.016667,29.718798,0.000000,11770.772404,93.331791,0
1739358431,5993.183333,29.519100,0.000000,11897.964116,91.713609,0
1739359036,6003.266667,29.431187,0.000000,11785.660333,92.311791,0
1739359642,6013.366667,29.531878,0.000000,11778.839375,92.681250,0
1739360246,6023.433333,29.442135,0.000000,11798.117560,92.248625,0
1739360851,6033.516667,30.341591,0.000000,11801.155641,95.042344,0
1739362062,6053.700000,29.852775,0.000000,11833.269543,93.257394,0
1739362666,6063.766667,29.272659,0.000000,11814.014310,91.594207,0
1739364479,6093.983333,31.160261,0.000000,11890.192138,96.875852,0
1739365085,6104.083333,29.767625,0.000000,11856.918725,92.805917,0
1739366901,6134.350000,30.250535,0.000000,11853.825933,94.336082,0
1739368719,6164.650000,30.051078,0.000000,11871.241791,93.576594,0
1739371140,6205.000000,29.596998,0.000000,11799.723122,92.721225,0
1739372351,6225.183333,27.419247,0.000000,11008.743207,92.070628,0
1739372957,6235.283333,27.598882,0.000000,11071.769893,92.146270,0
1739374167,6255.450000,28.338696,0.000000,11376.113611,92.085080,0
1739374773,6265.550000,28.198803,0.000000,11284.729030,92.372536,0
1739375378,6275.633333,28.091030,0.000000,11376.560712,91.276716,0
1739376589,6295.816667,28.389138,0.000000,11268.210229,93.132355,0
1739377195,6305.916667,28.428305,0.000000,11313.371983,92.888559,0
1739379011,6336.183333,28.504812,0.000000,11227.655450,93.849601,0
1739380222,6356.366667,27.939298,0.000000,11137.723112,92.730457,0
1739380829,6366.483333,27.707600,0.000000,11218.555211,91.298851,0
1739381433,6376.550000,27.888677,0.000000,11166.806293,92.321374,0
1739382039,6386.650000,28.602162,0.000000,11170.230175,94.654239,0
1739382644,6396.733333,27.380284,0.000000,11174.297210,90.577652,0
1739383251,6406.850000,27.439254,0.000000,11044.217656,91.841858,0
1739383856,6416.933333,28.115342,0.000000,11181.642791,92.948221,0
1739384462,6427.033333,27.702492,0.000000,11153.628754,91.813380,0
1739385673,6447.216667,28.087349,0.000000,11167.779035,92.970947,0
1739386278,6457.300000,27.739980,0.000000,11154.253896,91.932471,0
1739387488,6477.466667,27.607181,0.000000,11144.753882,91.570356,0
1739389306,6507.766667,27.719816,0.000000,11197.669692,91.509463,0
1739389911,6517.850000,28.245749,0.000000,11384.130157,91.718421,0
1739390517,6527.950000,28.446827,0.000000,11259.815360,93.391184,0
1739392939,6568.316667,29.354356,0.000000,11338.083955,95.705350,0
1739393544,6578.400000,27.888249,0.000000,11330.391340,90.987066,0
1739394755,6598.583333,28.561596,0.000000,11290.716324,93.511343,0
1739396572,6628.866667,28.437456,0.000000,11251.783405,93.427066,0
1739403231,6739.850000,28.703560,0.000000,11379.263335,93.244868,0
