Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,basic_freq_list,Icn_y
1742429152,57150.866667,20.097895,0,9048.643788,82.105152,0,0.013119,41.561002,-0.009304
1742429777,57161.283333,20.256218,0,9030.197008,82.920988,0,0.015566,41.423894,-0.010666
1742430417,57171.950000,20.337829,0,9089.878743,82.708441,0,0.015070,41.685489,-0.008905
1742431042,57182.366667,20.702210,0,9111.722764,83.988446,0,0.014060,41.652886,-0.013991
1742431682,57193.033333,20.355423,0,9142.694538,82.301784,0,0.012532,41.947153,-0.010175
1742432307,57203.450000,20.974060,0,9178.372003,84.473441,0,0.011641,41.753198,-0.007054
1742432947,57214.116667,20.882670,0,9153.069489,84.337861,0,0.016586,41.723920,-0.016537
1742433572,57224.533333,20.596706,0,9091.205937,83.748992,0,0.006046,41.713489,-0.005120
1742434212,57235.200000,20.821151,0,9140.333460,84.206577,0,0.013882,41.964459,-0.003061
1742434837,57245.616667,20.723905,0,9090.146142,84.276027,0,0.014280,41.804559,-0.014279
1742435477,57256.283333,20.497019,0,9164.903777,82.673459,0,0.012122,41.814531,-0.007405
1742436102,57266.700000,20.515550,0,9078.033883,83.540041,0,0.012185,41.713632,-0.010275
1742436742,57277.366667,20.265347,0,9133.702709,82.018248,0,0.006805,41.712067,-0.005115
1742437367,57287.783333,21.295921,0,9133.294199,86.193061,0,0.014922,41.948570,-0.014860
1742438007,57298.450000,20.469213,0,9132.608862,82.853263,0,0.011581,41.704305,-0.010588
1742438632,57308.866667,20.466816,0,9162.178525,82.576193,0,0.013349,41.813142,-0.013348
1742439272,57319.533333,20.462287,0,9083.289203,83.274945,0,0.009443,41.613276,-0.009435
1742439897,57329.950000,20.694980,0,9103.193100,84.037782,0,0.011397,41.650314,-0.011012
1742440537,57340.616667,20.854274,0,9101.250013,84.702719,0,0.010375,41.701992,-0.008215
1742441162,57351.033333,20.532126,0,9077.251974,83.614742,0,0.011308,41.687904,-0.005845
1742441802,57361.700000,20.168614,0,8982.292460,83.002693,0,0.009262,41.523074,-0.007929
1742442426,57372.100000,20.371743,0,9140.807235,82.384777,0,0.009109,41.784465,-0.008099
